user_id,search_term,X,Y,info_need,need_probability,need_id,age,gender,education_level,job_type,income,previous_experience,intent_onetime_invest,intent_savingsplan,intent_active_trading,interested_in_shares,interested_in_funds,interested_in_etfs,interested_in_bonds,interested_in_levers,interested_in_certificates,interested_in_levers_or_certificates,plans_larger_invest,consider_ing,consider_comdirect,consider_spk,consider_etoro,consider_traderep
9e50e836c8240daf3ae5ddb985083167,online broker account anlegen,7.076781,8.023744,Brokers,1.0,1,35,Female,Bachelor degree,Employee,2001€ - 2500€,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
fc5ee0711743281ab55c280ca32ae4b2,aktien anlgen,10.935928,7.0940256,Where to Trade,0.992,14,36,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fc5ee0711743281ab55c280ca32ae4b2,geld anlegen aktien swiss life,12.663669,7.3141847,Investment Providers,0.804,13,36,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fc5ee0711743281ab55c280ca32ae4b2,geld anlegen wert papiere,12.470547,7.379432,Investment Providers,0.656,13,36,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fc5ee0711743281ab55c280ca32ae4b2,geld anlegen,13.107566,7.2275014,Investment Providers,0.874,13,36,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fc5ee0711743281ab55c280ca32ae4b2,swiss life geld anlegen,12.453655,9.353438,Investments at Local Bank,0.999,9,36,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
db1c95743c8c70ea2b25ecc67a12c5c5,vr bank,10.3043785,8.541665,ETFs,0.874,12,30,Female,Vocational training,Civil servant,1501€ - 2000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
db1c95743c8c70ea2b25ecc67a12c5c5,vr bank wertpapiere,10.656684,8.319038,ETFs,0.914,12,30,Female,Vocational training,Civil servant,1501€ - 2000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c0a2b10a063b230ba2cb119ed423c7d5,flatex login,9.674469,9.308807,ETFs,1.0,12,41,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
c0a2b10a063b230ba2cb119ed423c7d5,ing diba,10.678267,9.811136,Brands,1.0,5,41,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
c0a2b10a063b230ba2cb119ed423c7d5,comdirect login,7.797951,7.388158,Brokers,1.0,1,41,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
c0a2b10a063b230ba2cb119ed423c7d5,flatex,9.790954,9.45493,ETFs,1.0,12,41,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0b5b47b7044a464c0a73cdda87d6f43d,etf vergleich,9.14584,9.005415,ETFs,0.998,12,45,Male,Master degree,Employee,3001€ - 4000€,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
93a9bbcfc517889d28a2f41028b240f8,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,31,Female,Vocational training,Employee,1501€ - 2000€,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
93a9bbcfc517889d28a2f41028b240f8,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,31,Female,Vocational training,Employee,1501€ - 2000€,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
308edf35b034fb6fd1bccc471e3e3b21,online depot,7.8945055,5.2452393,Brokerage Accounts,1.0,3,46,Male,Higher secondary school,Employee,2501€ - 3000€,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
308edf35b034fb6fd1bccc471e3e3b21,online depot kostenlos,8.03164,4.571022,Brokerage Accounts,0.999,3,46,Male,Higher secondary school,Employee,2501€ - 3000€,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
82b297466cc381931454b19b80423b91,günstige wertpapiere sicher,13.059851,5.4229345,Safe and Reliable Providers,0.945,11,36,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
82b297466cc381931454b19b80423b91,günstige wertpapiere sicher abieter,12.967347,5.520317,Free and Reputable Providers,0.609,10,36,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
82b297466cc381931454b19b80423b91,günstige wertpapiere sicher anbieter,12.922156,5.0989156,Safe and Reliable Providers,0.999,11,36,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
82b297466cc381931454b19b80423b91,günstige wertpapiere sicher anbieter online,12.768166,5.0842786,Safe and Reliable Providers,0.997,11,36,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
82b297466cc381931454b19b80423b91,wertpapiere anbieter günstig,11.804683,5.7671523,Risk and Return,0.733,2,36,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
716e65a87f1c170d2799eb86d178d072,geld anlegen wertpapiere,12.620092,7.2453375,Investment Providers,0.745,13,28,Female,Vocational training,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
be3ac234858667375c79ccd5ce493f44,investition wertpapiere anbieter,13.606063,7.8944592,Capital Investments,0.743,0,38,Female,Master degree,Employee,2501€ - 3000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
be3ac234858667375c79ccd5ce493f44,anbietervergleich wertpapiere,9.400495,6.571913,Online Brokerage and Apps,0.925,4,38,Female,Master degree,Employee,2501€ - 3000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66c12d27255d651dde305f511ea9902f,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,65,Male,Vocational training,Employee,3001€ - 4000€,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
49a571ae124e0d9f8df9be3deed47953,seriös wertpapierhandel,11.409371,5.303636,Free and Reputable Providers,0.899,10,66,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
49a571ae124e0d9f8df9be3deed47953,hohe rendite geldanlage,12.838646,6.2937617,Risk and Return,0.906,2,66,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
49a571ae124e0d9f8df9be3deed47953,wertpapierhandel,11.089931,6.866973,Where to Trade,0.999,14,66,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
9116da80a6f360671f9faaf3e41084f5,ing diba,10.678267,9.811136,Brands,1.0,5,62,Male,High school diploma,Employee,3001€ - 4000€,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
d091d2bf1bfe226231362b909873649a,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,37,Male,Vocational training,Employee,1501€ - 2000€,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
d091d2bf1bfe226231362b909873649a,anbieter wertpapiere seriös,11.57742,5.074945,Free and Reputable Providers,0.963,10,37,Male,Vocational training,Employee,1501€ - 2000€,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
18b0a9174ca8ec97bd4ee4c2bf98dfb9,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,44,Male,High school diploma,Civil servant,2501€ - 3000€,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
d1294d4d2b98a34872746b6c6d546fcc,nachhaltig investieren,13.898693,7.081547,Investment Transparency,0.959,7,46,Male,Master degree,Employee,2501€ - 3000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71c021f43aea3506d69e2133d3a896e8,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,69,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71c021f43aea3506d69e2133d3a896e8,"sichere, flexible wertpapiere kaufen",12.4528475,6.3707857,Risk and Return,0.614,2,69,Female,Vocational training,Other,501€ - 1000€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572b151e7f525cbf58043c71ac8ba15d,wertpapiere sichere anlage,13.449411,5.1384034,Safe and Reliable Providers,1.0,11,53,Female,High school diploma,Employee,3001€ - 4000€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
c6a7686e2c07a576976172534a0a25e6,sparkasse wertpapiere kaufen,12.443705,9.50285,Investments at Local Bank,1.0,9,42,Female,High school diploma,Employee,1501€ - 2000€,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
c6a7686e2c07a576976172534a0a25e6,sparkasse wertpapiere kaufen sachsen,12.532176,9.492421,Investments at Local Bank,1.0,9,42,Female,High school diploma,Employee,1501€ - 2000€,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
f3cab62f68942641f060efe0d5855e78,geld in wertpapiere anlegen,12.775643,7.2943587,Investment Providers,0.852,13,18,Female,Higher secondary school,Attending school,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732d798b7023bde8b20da35b10e7d359,wertpapier für mich,11.717458,8.316192,Securities,0.976,8,35,Male,High school diploma,Employee,3001€ - 4000€,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
18e51facda688054ceb677559e425efb,etoro erfahrungen,9.5196705,7.667421,Online Brokerage and Apps,0.798,4,38,Male,Higher secondary school,Employee,1501€ - 2000€,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
18e51facda688054ceb677559e425efb,crypto.,10.607157,8.732143,ETFs,0.523,12,38,Male,Higher secondary school,Employee,1501€ - 2000€,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
4f860eb30773f8e1c956e8f541cb2e20,rendite 10 jährige bundesanleihe,12.054652,7.0289984,Where to Trade,0.948,14,32,Male,Master degree,Employee,2501€ - 3000€,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
5060b278edad4628bf2bd3d8d5235e36,ing diba,10.678267,9.811136,Brands,1.0,5,62,Male,Higher secondary school,Other,1501€ - 2000€,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
d0cbf60ae9faf84a6ccddcc72e49fc5b,finazen stabil nicht rohstoffabhänig gewiin verlust,12.951789,4.9116106,Safe and Reliable Providers,1.0,11,54,Male,Higher secondary school,Other,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
567fcb411c30f6213970669b3ca06791,niedrige gebühren + direktbank + wertpapiertransaktionen über pc,12.19179,6.0003157,Risk and Return,0.817,2,69,Male,Vocational training,Other,2001€ - 2500€,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6c13c81bb5b82dd7ba2652447564814a,finanztip,12.341032,7.726837,Investment Providers,0.513,13,66,Female,High school diploma,Other,2001€ - 2500€,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3a2afedf7173fe9a8bcac2ce81c41ca8,etf sparplan,9.329077,9.176053,ETFs,1.0,12,56,Male,Higher secondary school,Civil servant,3001€ - 4000€,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6187d71d564d639f7c06fc21a31fa226,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,34,Male,Bachelor degree,Employee,2501€ - 3000€,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
6187d71d564d639f7c06fc21a31fa226,wertpapiere kaufen check 24,8.816916,5.962674,Brokerage Accounts,0.919,3,34,Male,Bachelor degree,Employee,2501€ - 3000€,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
346108af3444cd40ed1edfc4cc3fc8e4,broker,7.7138724,8.3859,Brokers,1.0,1,68,Male,Master degree,Other,501€ - 1000€,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fcc2999aeb31541ed1c845dbff0e6738,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,27,Female,Master degree,Employee,2001€ - 2500€,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere kaufen vergleich,9.399386,6.6106176,Online Brokerage and Apps,0.928,4,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere kaufen anbieter,11.460324,6.8529997,Where to Trade,0.998,14,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere anbie,11.7189865,8.032357,Securities,0.525,8,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere anbieter,10.744802,6.200619,Where to Trade,0.998,14,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere volksbank,10.672466,8.128751,ETFs,0.891,12,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1a9ac1bdee6b9ca5bf31839bac545729,wertpapiere ing,11.647817,8.501338,Securities,0.99,8,23,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69620b219101e21a6d9be2ed7ce784be,consorsbank,10.333767,8.302484,ETFs,0.918,12,60,Female,Master degree,Employee,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3f4fad4d769faa61c19d654b191f8b83,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,59,Male,Bachelor degree,Employee,3001€ - 4000€,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81c5f8605e2a35c477708e34173725fa,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,57,Female,Bachelor degree,Employee,3001€ - 4000€,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
81c5f8605e2a35c477708e34173725fa,anbieter wertpapiere physisch,10.701106,6.373924,Where to Trade,1.0,14,57,Female,Bachelor degree,Employee,3001€ - 4000€,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
81c5f8605e2a35c477708e34173725fa,anbieter wertpapiere volksbank,10.664467,7.717874,Where to Trade,0.573,14,57,Female,Bachelor degree,Employee,3001€ - 4000€,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
b42624af993fc4024ca1e3be1c0a622f,wertpapiere kaufen ohne depotkosten,9.350198,4.575973,Free and Reputable Providers,1.0,10,54,Female,Vocational training,Employee,1001€ - 1500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b42624af993fc4024ca1e3be1c0a622f,wertpapiere kaufen ohne transaktionskosten,9.596159,4.597808,Free and Reputable Providers,1.0,10,54,Female,Vocational training,Employee,1001€ - 1500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e0328a39b53dd9b76fbcfbe11c722b2d,allianz,10.458257,9.301573,Brands,0.939,5,49,Male,Master degree,Employee,4001€ - 6000€,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
e0328a39b53dd9b76fbcfbe11c722b2d,allianz pro schiene investitionen,13.879992,8.186863,Capital Investments,0.99,0,49,Male,Master degree,Employee,4001€ - 6000€,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
be56eda30432f4b625eaa9f1eb0d822f,ing diba,10.678267,9.811136,Brands,1.0,5,32,Female,Higher secondary school,Employee,1001€ - 1500€,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8e1c33a62b21919aad304ca561feee9f,forex,9.8582115,9.331664,ETFs,0.999,12,31,Male,Higher secondary school,Civil servant,1001€ - 1500€,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1ea4b59c64dd455377ed710d10dc0af9,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,58,Female,Higher secondary school,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1ea4b59c64dd455377ed710d10dc0af9,seriöse anbieter für wertpapiere,11.533396,5.318201,Free and Reputable Providers,0.91,10,58,Female,Higher secondary school,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4e0c32b8cca719163cd9c46648bbede4,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,45,Male,Higher secondary school,Employee,2001€ - 2500€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b3ea8ca8bf1f06ffbb15de3fd3982f24,sparen mit wertpapieren und vermögensbildung,12.819924,8.274168,Investment Providers,0.976,13,50,Male,Vocational training,Employee,2501€ - 3000€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cb6f533102a504ba472de7e3c1917803,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,56,Male,Master degree,Civil servant,4001€ - 6000€,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4cf86df716ac13756296cf6b8b04024b,sicher in wertpapiere investieren,14.408135,6.502536,Investment Transparency,0.688,7,44,Female,High school diploma,Employee,3001€ - 4000€,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
67ec2a3bc408e7d09ea47172f7dd287e,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,53,Female,Master degree,Employee,2001€ - 2500€,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ec692d37470317a60cf60f3e6f96f515,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,35,Female,Bachelor degree,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ec692d37470317a60cf60f3e6f96f515,wertpapiere kaufen mit ansprechprtner,11.6527,6.986726,Where to Trade,0.994,14,35,Female,Bachelor degree,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ec692d37470317a60cf60f3e6f96f515,wertpapiere kaufen mit ansprechpartner,11.669955,6.967948,Where to Trade,0.995,14,35,Female,Bachelor degree,Employee,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e0a17e4302a84010f29a6ee966c956d8,gedldanlagen - kapitalanlagen,12.909538,8.374388,Investment Providers,0.97,13,32,Male,Lower secondary school,Living off savings,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a5593b3e4d920067005622000b501c3a,finannet zero,10.464334,4.888888,Free and Reputable Providers,0.993,10,51,Female,Master degree,Employee,2501€ - 3000€,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
794e73a813260b95dbfa1ec596ff2697,wertpapierhändler finden,11.312233,6.569314,Where to Trade,0.999,14,63,Female,Vocational training,Other,1001€ - 1500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6a0ce9af3b44459d7fb5101730bc89ed,deka,10.462634,9.955393,Brands,0.999,5,28,Female,High school diploma,Civil servant,2001€ - 2500€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
a6b4e1d9f649336166a0ef8614ccaed5,smartbroker wertpapierkredit,12.664986,4.925465,Safe and Reliable Providers,0.997,11,44,Male,Higher secondary school,Employee,1501€ - 2000€,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
86f60f57dd289d508b401f427b88e47a,wertpapiere kaufen sparkasse,12.568088,9.540243,Investments at Local Bank,1.0,9,38,Male,Bachelor degree,Employee,3001€ - 4000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
c02f7b4b4f3ff37e0de4e523fd4fe5ea,wertpapiere kaufen einfach,12.188824,6.9359093,Where to Trade,0.888,14,48,Male,High school diploma,Employee,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8522457c1b60941435768db86b7901e2,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,46,Female,Vocational training,Living off savings,501€ - 1000€,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191f48c3bd56fa6ac5dfc9f2247d1c93,wertpapiere risikoarm,12.142812,5.5488977,Free and Reputable Providers,0.517,10,40,Female,Master degree,Employee,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
191f48c3bd56fa6ac5dfc9f2247d1c93,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,40,Female,Master degree,Employee,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
191f48c3bd56fa6ac5dfc9f2247d1c93,wertpapiere kaufen sparkasse,12.568088,9.540243,Investments at Local Bank,1.0,9,40,Female,Master degree,Employee,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
80192491298aa9778d1c74660f4894b9,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,63,Male,Master degree,Other,1001€ - 1500€,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
80192491298aa9778d1c74660f4894b9,wertpapiere investieren etf-fonds,13.831669,8.555922,Capital Investments,0.989,0,63,Male,Master degree,Other,1001€ - 1500€,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
987797137981c4a362a76c27b773ba4d,sparkasse aachen,10.005373,9.308851,ETFs,0.979,12,68,Male,Master degree,Other,2501€ - 3000€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
d6b38c5c898f1c2f322563edb555ed29,deka investment,10.813401,10.339153,Brands,1.0,5,53,Male,Vocational training,Employee,2001€ - 2500€,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
d6b38c5c898f1c2f322563edb555ed29,deka investment erfahrungen,10.814957,10.334423,Brands,1.0,5,53,Male,Vocational training,Employee,2001€ - 2500€,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
699ee5a4071d06ba51c643c4225f2955,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,57,Male,Master degree,Employee,3001€ - 4000€,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
d6779d7f23edd7aa892aae347440168b,weltsparen,12.077482,9.491322,Investments at Local Bank,1.0,9,31,Female,Bachelor degree,Employee,2501€ - 3000€,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4b9430d5dfd02003c49e8d3d32dd2dc3,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,40,Male,Master degree,Employee,2501€ - 3000€,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
d786796fa8a83d9d5f0cde5b88b44885,aktien kaufen geringe gebühren,11.964414,5.983639,Risk and Return,0.707,2,49,Male,High school diploma,Employee,2501€ - 3000€,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2313e2445c5d231f2c33c3cf84375dae,diba,10.632453,9.717046,Brands,0.999,5,59,Female,Vocational training,Employee,1001€ - 1500€,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ebb939bf288f3112195c68c283408be1,dkb wertpapiere,10.987103,9.79191,Brands,1.0,5,36,Female,Vocational training,Employee,1001€ - 1500€,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ebb939bf288f3112195c68c283408be1,sparkasse wertpapiere,12.650005,9.497096,Investments at Local Bank,0.999,9,36,Female,Vocational training,Employee,1001€ - 1500€,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7890291eccdfde67fd2e33a2cac5c8f7,online depot,7.8945055,5.2452393,Brokerage Accounts,1.0,3,53,Male,Vocational training,Employee,1501€ - 2000€,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7890291eccdfde67fd2e33a2cac5c8f7,fondsdepot bank,8.092043,5.2404985,Brokerage Accounts,1.0,3,53,Male,Vocational training,Employee,1501€ - 2000€,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7890291eccdfde67fd2e33a2cac5c8f7,fonds kaufen,11.788075,7.30207,Where to Trade,0.977,14,53,Male,Vocational training,Employee,1501€ - 2000€,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7a60b57e3a9907105ed7efd5aab59217,geldanlage möglichkeiten,13.245037,7.978226,Investment Providers,0.834,13,66,Male,Vocational training,Other,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b44f897446adb61c7c1655a5d61c531f,wertpapiere,11.636647,8.622233,Securities,0.992,8,43,Female,PhD,Employee,1501€ - 2000€,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
8107fe60748198099898472f2261abd7,testsieger investmentfonds,13.580374,8.282452,Capital Investments,0.895,0,61,Female,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8107fe60748198099898472f2261abd7,deka dws black rock vergleich,8.146057,8.234397,Brokers,0.91,1,61,Female,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8107fe60748198099898472f2261abd7,bewertung deka fonds,10.821093,10.253484,Brands,1.0,5,61,Female,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8107fe60748198099898472f2261abd7,ing diba investmentfonds,11.184105,9.905818,Brands,1.0,5,61,Female,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8107fe60748198099898472f2261abd7,ing diba fonds bewertung,11.121693,9.890924,Brands,1.0,5,61,Female,Master degree,Civil servant,3001€ - 4000€,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5653cd31347dda5d1f259d23447349f2,seriöse anbieter wertpapier,11.655629,5.283579,Free and Reputable Providers,0.954,10,48,Male,Higher secondary school,Employee,1501€ - 2000€,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
29a0464796fa835d7c5a80f278bd6af3,etf broker vergleich,7.8949647,8.493911,Brokers,0.991,1,66,Male,Vocational training,Other,2501€ - 3000€,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
868658129a74be43670da95fcf5bc35d,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,35,Female,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
868658129a74be43670da95fcf5bc35d,broker bewertungen,7.8419766,8.333064,Brokers,0.998,1,35,Female,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
869909394aa7ba747f1518e48ee10828,anbieter geld in wertpapiere investieren,13.714652,7.587237,Investment Transparency,0.556,7,45,Female,Vocational training,Employee,2001€ - 2500€,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
